Mod1715,,,,,,,
Mod534,46878.0,48208.0,1330.0,2016-04-23 21:01:18,2016-04-23 21:23:28,0.0,1.0
Mod536,48530.0,51917.0,3387.0,2016-04-23 21:28:50,2016-04-23 22:25:17,0.0,1.0
Mod538,,,,,,1.0,0.0
Mod539,226.0,4797.0,4571.0,2016-04-23 08:03:46,2016-04-23 09:19:57,0.0,1.0
Mod540,76158.0,79601.0,3443.0,2016-04-24 05:09:18,2016-04-24 06:06:41,0.0,1.0
Mod541,53449.0,63550.0,10101.0,2016-04-23 22:50:49,2016-04-24 01:39:10,0.0,1.0
Mod542,88330.0,88895.0,565.0,2016-04-24 08:32:10,2016-04-24 08:41:35,0.0,1.0
Mod543,84600.0,87427.0,2827.0,2016-04-24 07:30:00,2016-04-24 08:17:07,0.0,1.0
Mod544,73817.0,76034.0,2217.0,2016-04-24 04:30:17,2016-04-24 05:07:14,0.0,1.0
Mod545,87693.0,91757.0,4064.0,2016-04-24 08:21:33,2016-04-24 09:29:17,0.0,1.0
Mod546,76034.0,80098.0,4064.0,2016-04-24 05:07:14,2016-04-24 06:14:58,0.0,1.0
Mod547,12534.0,17617.0,5083.0,2016-04-23 11:28:54,2016-04-23 12:53:37,0.0,1.0
Mod548,,,,,,1.0,0.0
Mod549,4056.0,5185.0,1129.0,2016-04-23 09:07:36,2016-04-23 09:26:25,0.0,1.0
Mod550,,,,,,1.0,0.0
Mod551,,,,,,1.0,0.0
Mod552,94287.0,103319.0,9032.0,2016-04-24 10:11:27,2016-04-24 12:41:59,0.0,1.0
Mod553,280.0,2538.0,2258.0,2016-04-23 08:04:40,2016-04-23 08:42:18,0.0,1.0
Mod554,,,,,,1.0,0.0
Mod555,257400.0,267967.0,10567.0,2016-04-26 07:30:00,2016-04-26 10:26:07,0.0,1.0
Mod556,227774.0,237380.0,9606.0,2016-04-25 23:16:14,2016-04-26 01:56:20,0.0,1.0
Mod557,149921.0,152163.0,2242.0,2016-04-25 01:38:41,2016-04-25 02:16:03,0.0,1.0
Mod558,,,,,,1.0,0.0
Mod559,,,,,,1.0,0.0
Mod560,,,,,,1.0,0.0
Mod561,,,,,,1.0,0.0
Mod562,45071.0,46878.0,1807.0,2016-04-23 20:31:11,2016-04-23 21:01:18,0.0,1.0
Mod563,55191.0,57223.0,2032.0,2016-04-23 23:19:51,2016-04-23 23:53:43,0.0,1.0
Mod564,103951.0,106209.0,2258.0,2016-04-24 12:52:31,2016-04-24 13:30:09,0.0,1.0
Mod565,108526.0,109881.0,1355.0,2016-04-24 14:08:46,2016-04-24 14:31:21,0.0,1.0
Mod566,103951.0,105983.0,2032.0,2016-04-24 12:52:31,2016-04-24 13:26:23,0.0,1.0
Mod567,120029.0,123190.0,3161.0,2016-04-24 17:20:29,2016-04-24 18:13:10,0.0,1.0
Mod568,108537.0,110344.0,1807.0,2016-04-24 14:08:57,2016-04-24 14:39:04,0.0,1.0
Mod569,114463.0,120050.0,5587.0,2016-04-24 15:47:43,2016-04-24 17:20:50,0.0,1.0
Mod570,105158.0,106222.0,1064.0,2016-04-24 13:12:38,2016-04-24 13:30:22,0.0,1.0
Mod571,,,,,,1.0,0.0
Mod572,,,,,,1.0,0.0
Mod573,120050.0,123243.0,3193.0,2016-04-24 17:20:50,2016-04-24 18:14:03,0.0,1.0
Mod574,107552.0,109947.0,2395.0,2016-04-24 13:52:32,2016-04-24 14:32:27,0.0,1.0
Mod575,106222.0,107552.0,1330.0,2016-04-24 13:30:22,2016-04-24 13:52:32,0.0,1.0
Mod576,,,,,,1.0,0.0
Mod577,,,,,,1.0,0.0
Mod578,103445.0,108537.0,5092.0,2016-04-24 12:44:05,2016-04-24 14:08:57,0.0,1.0
Mod579,158337.0,160595.0,2258.0,2016-04-25 03:58:57,2016-04-25 04:36:35,0.0,1.0
Mod580,22214.0,24472.0,2258.0,2016-04-23 14:10:14,2016-04-23 14:47:52,0.0,1.0
Mod581,86389.0,93164.0,6775.0,2016-04-24 07:59:49,2016-04-24 09:52:44,0.0,1.0
Mod582,265405.0,271169.0,5764.0,2016-04-26 09:43:25,2016-04-26 11:19:29,0.0,1.0
Mod583,32136.0,36652.0,4516.0,2016-04-23 16:55:36,2016-04-23 18:10:52,0.0,1.0
Mod584,36652.0,41168.0,4516.0,2016-04-23 18:10:52,2016-04-23 19:26:08,0.0,1.0
Mod585,41168.0,45684.0,4516.0,2016-04-23 19:26:08,2016-04-23 20:41:24,0.0,1.0
Mod586,117897.0,127607.0,9710.0,2016-04-24 16:44:57,2016-04-24 19:26:47,0.0,1.0
Mod587,108537.0,114182.0,5645.0,2016-04-24 14:08:57,2016-04-24 15:43:02,0.0,1.0
Mod588,93164.0,98381.0,5217.0,2016-04-24 09:52:44,2016-04-24 11:19:41,0.0,1.0
Mod589,132622.0,137839.0,5217.0,2016-04-24 20:50:22,2016-04-24 22:17:19,0.0,1.0
Mod590,1130.0,3524.0,2394.0,2016-04-23 08:18:50,2016-04-23 08:58:44,0.0,1.0
Mod591,5600.0,13116.0,7516.0,2016-04-23 09:33:20,2016-04-23 11:38:36,0.0,1.0
Mod592,18127.0,19256.0,1129.0,2016-04-23 13:02:07,2016-04-23 13:20:56,0.0,1.0
Mod593,274042.0,276300.0,2258.0,2016-04-26 12:07:22,2016-04-26 12:45:00,0.0,1.0
Mod594,155200.0,157007.0,1807.0,2016-04-25 03:06:40,2016-04-25 03:36:47,0.0,1.0
Mod595,15071.0,15869.0,798.0,2016-04-23 12:11:11,2016-04-23 12:24:29,0.0,1.0
Mod596,296255.0,300246.0,3991.0,2016-04-26 18:17:35,2016-04-26 19:24:06,0.0,1.0
Mod597,300246.0,305035.0,4789.0,2016-04-26 19:24:06,2016-04-26 20:43:55,0.0,1.0
Mod598,289603.0,290933.0,1330.0,2016-04-26 16:26:43,2016-04-26 16:48:53,0.0,1.0
Mod599,290933.0,293328.0,2395.0,2016-04-26 16:48:53,2016-04-26 17:28:48,0.0,1.0
Mod600,276300.0,288273.0,11973.0,2016-04-26 12:45:00,2016-04-26 16:04:33,0.0,1.0
Mod602,293328.0,296255.0,2927.0,2016-04-26 17:28:48,2016-04-26 18:17:35,0.0,1.0
Mod603,160595.0,161925.0,1330.0,2016-04-25 04:36:35,2016-04-25 04:58:45,0.0,1.0
Mod604,261283.0,265008.0,3725.0,2016-04-26 08:34:43,2016-04-26 09:36:48,0.0,1.0
Mod605,147218.0,155200.0,7982.0,2016-04-25 00:53:38,2016-04-25 03:06:40,0.0,1.0
Mod606,236736.0,246107.0,9371.0,2016-04-26 01:45:36,2016-04-26 04:21:47,0.0,1.0
Mod607,288273.0,289603.0,1330.0,2016-04-26 16:04:33,2016-04-26 16:26:43,0.0,1.0
Mod609,157007.0,158337.0,1330.0,2016-04-25 03:36:47,2016-04-25 03:58:57,0.0,1.0
Mod610,52006.0,54516.0,2510.0,2016-04-23 22:26:46,2016-04-23 23:08:36,0.0,1.0
Mod611,45684.0,50652.0,4968.0,2016-04-23 20:41:24,2016-04-23 22:04:12,0.0,1.0
Mod612,,,,,,1.0,0.0
Mod613,,,,,,1.0,0.0
Mod614,282056.0,301268.0,19212.0,2016-04-26 14:20:56,2016-04-26 19:41:08,0.0,1.0
Mod615,236641.0,239523.0,2882.0,2016-04-26 01:44:01,2016-04-26 02:32:03,0.0,1.0
Mod616,257400.0,265405.0,8005.0,2016-04-26 07:30:00,2016-04-26 09:43:25,0.0,1.0
Mod617,221050.0,227774.0,6724.0,2016-04-25 21:24:10,2016-04-25 23:16:14,0.0,1.0
Mod618,239523.0,247528.0,8005.0,2016-04-26 02:32:03,2016-04-26 04:45:28,0.0,1.0
Mod619,,,,,,1.0,0.0
Mod620,143516.0,145758.0,2242.0,2016-04-24 23:51:56,2016-04-25 00:29:18,0.0,1.0
Mod621,141595.0,143516.0,1921.0,2016-04-24 23:19:55,2016-04-24 23:51:56,0.0,1.0
Mod622,,,,,,1.0,0.0
Mod623,140314.0,141595.0,1281.0,2016-04-24 22:58:34,2016-04-24 23:19:55,0.0,1.0
Mod624,301268.0,307352.0,6084.0,2016-04-26 19:41:08,2016-04-26 21:22:32,0.0,1.0
Mod625,,,,,,1.0,0.0
Mod626,195015.0,201419.0,6404.0,2016-04-25 14:10:15,2016-04-25 15:56:59,0.0,1.0
Mod627,226715.0,236641.0,9926.0,2016-04-25 22:58:35,2016-04-26 01:44:01,0.0,1.0
Mod628,182207.0,188611.0,6404.0,2016-04-25 10:36:47,2016-04-25 12:23:31,0.0,1.0
Mod629,176443.0,182207.0,5764.0,2016-04-25 09:00:43,2016-04-25 10:36:47,0.0,1.0
Mod630,267967.0,282056.0,14089.0,2016-04-26 10:26:07,2016-04-26 14:20:56,0.0,1.0
Mod631,214005.0,221050.0,7045.0,2016-04-25 19:26:45,2016-04-25 21:24:10,0.0,1.0
Mod632,,,,,,1.0,0.0
Mod633,137432.0,138072.0,640.0,2016-04-24 22:10:32,2016-04-24 22:21:12,0.0,1.0
Mod634,,,,,,1.0,0.0
Mod635,,,,,,1.0,0.0
Mod636,,,,,,1.0,0.0
Mod637,,,,,,1.0,0.0
Mod638,,,,,,1.0,0.0
Mod639,,,,,,1.0,0.0
Mod640,,,,,,1.0,0.0
Mod641,,,,,,1.0,0.0
Mod642,,,,,,1.0,0.0
Mod643,,,,,,1.0,0.0
Mod644,,,,,,1.0,0.0
Mod645,,,,,,1.0,0.0
Mod646,,,,,,1.0,0.0
